state_abb,D0,D1,D2,D3,D4
NV,0.0,0.0,0.0,0.0,0.0
NM,0.0,0.0,0.0,0.0,0.0
VT,0.0,0.0,0.0,0.0,0.0
MO,0.0,0.0,0.0,0.0,0.0
IA,0.0,0.0,0.0,0.0,0.0
WA,0.0,0.0,0.0,0.0,0.0
MO,0.0,0.0,0.0,0.0,0.0
NJ,0.0,0.0,0.0,0.0,0.0
OK,0.0,0.0,0.0,0.0,0.0
ME,0.0,0.0,0.0,0.0,0.0
WY,0.0,0.0,0.0,0.0,0.0
OK,0.0,0.0,0.0,0.0,0.0
DE,33.3,4.06,0.0,0.0,0.0
RI,0.0,0.0,0.0,0.0,0.0
WI,0.0,0.0,0.0,0.0,0.0
MI,0.0,0.0,0.0,0.0,0.0
CT,28.49,16.39,8.28,0.0,0.0
VA,0.0,0.0,0.0,0.0,0.0
MD,0.0,0.0,0.0,0.0,0.0
NE,0.0,0.0,0.0,0.0,0.0
CA,0.0,0.0,0.0,0.0,0.0
MA,0.0,0.0,0.0,0.0,0.0
NV,0.0,0.0,0.0,0.0,0.0
NJ,0.0,0.0,0.0,0.0,0.0
TX,0.0,0.0,0.0,0.0,0.0
MS,0.0,0.0,0.0,0.0,0.0
UT,0.0,0.0,0.0,0.0,0.0
AK,11.43,11.71,13.23,17.38,0.0
PA,0.0,0.0,0.0,0.0,0.0
IL,0.0,0.0,0.0,0.0,0.0
VA,0.0,0.0,0.0,0.0,0.0
MN,0.0,0.0,0.0,0.0,0.0
SD,0.0,0.0,0.0,0.0,0.0
TN,0.0,0.0,0.0,0.0,0.0
UT,0.0,0.0,0.0,0.0,0.0
MO,0.0,0.0,0.0,0.0,0.0
SD,0.0,0.0,0.0,0.0,0.0
ME,0.0,0.0,0.0,0.0,0.0
NE,0.0,0.0,0.0,0.0,0.0
OR,0.0,0.0,0.0,0.0,0.0
WI,0.0,0.0,0.0,0.0,0.0
CA,11.59,0.0,0.0,0.0,0.0
NJ,0.0,0.0,0.0,0.0,0.0
LA,0.0,0.0,0.0,0.0,0.0
KY,0.0,0.0,0.0,0.0,0.0
HI,0.0,0.0,0.0,0.0,0.0
WY,0.0,0.0,0.0,0.0,0.0
PA,0.0,0.0,0.0,0.0,0.0
WV,0.0,0.0,0.0,0.0,0.0
NM,0.0,0.0,0.0,0.0,0.0
TX,0.0,0.0,0.0,0.0,0.0
FL,0.0,0.0,0.0,0.0,0.0
NY,0.0,0.0,0.0,0.0,0.0
NC,0.0,0.0,0.0,0.0,0.0
OH,0.0,0.0,0.0,0.0,0.0
WA,0.0,0.0,0.0,0.0,0.0
NV,0.0,0.0,0.0,0.0,0.0
MI,0.0,0.0,0.0,0.0,0.0
VT,0.0,0.0,0.0,0.0,0.0
UT,0.0,0.0,0.0,0.0,0.0
NC,0.0,0.0,0.0,0.0,0.0
NV,0.0,0.0,0.0,0.0,0.0
KY,0.0,0.0,0.0,0.0,0.0
CT,8.56,40.6,33.96,0.0,0.0
ND,0.0,0.0,0.0,0.0,0.0
NJ,0.0,0.0,0.0,0.0,0.0
MD,0.0,0.0,0.0,0.0,0.0
MD,0.0,0.0,0.0,0.0,0.0
MS,0.0,0.0,0.0,0.0,0.0
SD,0.0,0.0,0.0,0.0,0.0
ID,0.0,0.0,0.0,0.0,0.0
MT,0.0,0.0,0.0,0.0,0.0
NM,0.0,0.0,0.0,0.0,0.0
IL,0.0,0.0,0.0,0.0,0.0
DC,0.04,0.0,0.0,0.0,0.0
HI,0.0,0.0,0.0,0.0,0.0
FL,0.0,0.0,0.0,0.0,0.0
OK,0.0,0.0,0.0,0.0,0.0
WA,0.0,0.0,0.0,0.0,0.0
DC,28.31,16.34,6.28,2.23,0.0
MS,0.0,0.0,0.0,0.0,0.0
KS,0.0,0.0,0.0,0.0,0.0
MT,0.0,0.0,0.0,0.0,0.0
VA,0.0,0.0,0.0,0.0,0.0
LA,0.0,0.0,0.0,0.0,0.0
VT,0.0,0.0,0.0,0.0,0.0
WY,0.0,0.0,0.0,0.0,0.0
AR,46.02,0.0,0.0,0.0,0.0
FL,0.0,0.0,0.0,0.0,0.0
MS,0.0,0.0,0.0,0.0,0.0
OH,0.0,0.0,0.0,0.0,0.0
MD,0.0,0.0,0.0,0.0,0.0
MI,0.0,0.0,0.0,0.0,0.0
HI,0.0,0.0,0.0,0.0,0.0
CA,35.19,33.54,0.0,0.0,0.0
NJ,0.0,0.0,0.0,0.0,0.0
VA,0.0,0.0,0.0,0.0,0.0
ID,0.0,0.0,0.0,0.0,0.0
MI,0.0,0.0,0.0,0.0,0.0
LA,0.0,0.0,0.0,0.0,0.0
SD,0.0,0.0,0.0,0.0,0.0
AK,4.8,8.2,10.39,0.0,0.0
IA,0.0,0.0,0.0,0.0,0.0
AK,24.52,28.28,22.72,24.48,0.0
AK,20.22,27.26,12.76,2.72,0.0
PR,0.0,0.0,0.0,0.0,0.0
MT,0.0,0.0,0.0,0.0,0.0
DE,0.0,0.0,0.0,0.0,0.0
VA,0.0,0.0,0.0,0.0,0.0
NJ,0.0,0.0,0.0,0.0,0.0
RI,0.0,0.0,0.0,0.0,0.0
NC,0.0,0.0,0.0,0.0,0.0
AR,0.0,0.0,0.0,0.0,0.0
SC,0.0,0.0,0.0,0.0,0.0
IL,0.0,0.0,0.0,0.0,0.0
TX,0.0,0.0,0.0,0.0,0.0
NM,0.0,0.0,0.0,0.0,0.0
DC,0.0,0.0,0.0,0.0,0.0
MO,0.0,0.0,0.0,0.0,0.0
CO,0.55,0.0,0.0,0.0,0.0
NM,0.0,0.0,0.0,0.0,0.0
ID,0.0,0.0,0.0,0.0,0.0
OR,0.0,0.0,0.0,0.0,0.0
MS,0.0,0.0,0.0,0.0,0.0
MI,0.0,0.0,0.0,0.0,0.0
KY,0.0,0.0,0.0,0.0,0.0
ND,0.0,0.0,0.0,0.0,0.0
LA,0.0,0.0,0.0,0.0,0.0
AL,19.5,17.43,5.58,0.61,0.0
MT,0.0,0.0,0.0,0.0,0.0
CA,0.0,0.0,0.0,0.0,0.0
MI,0.0,0.0,0.0,0.0,0.0
NY,0.0,0.0,0.0,0.0,0.0
WA,0.0,0.0,0.0,0.0,0.0
PA,0.0,0.0,0.0,0.0,0.0
NE,0.0,0.0,0.0,0.0,0.0
KY,0.0,0.0,0.0,0.0,0.0
PR,0.0,0.0,0.0,0.0,0.0
NJ,0.0,0.0,0.0,0.0,0.0
KY,0.0,0.0,0.0,0.0,0.0
OR,0.0,0.0,0.0,0.0,0.0
NV,0.0,0.0,0.0,0.0,0.0
OK,0.0,0.0,0.0,0.0,0.0
WY,0.0,0.0,0.0,0.0,0.0
NH,0.0,0.0,0.0,0.0,0.0
TX,0.0,0.0,0.0,0.0,0.0
AR,3.92,0.6,0.0,0.0,0.0
MA,0.0,0.0,0.0,0.0,0.0
UT,0.0,0.0,0.0,0.0,0.0
WV,0.0,0.0,0.0,0.0,0.0
WI,0.0,0.0,0.0,0.0,0.0
NE,0.0,0.0,0.0,0.0,0.0
MD,0.0,0.0,0.0,0.0,0.0
SD,0.0,0.0,0.0,0.0,0.0
OK,0.0,0.0,0.0,0.0,0.0
VA,0.0,0.0,0.0,0.0,0.0
TN,0.0,0.0,0.0,0.0,0.0
NC,0.0,0.0,0.0,0.0,0.0
SC,0.0,0.0,0.0,0.0,0.0
IA,0.0,0.0,0.0,0.0,0.0
MS,0.0,0.0,0.0,0.0,0.0
CA,33.74,2.81,0.0,0.0,0.0
LA,0.0,0.0,0.0,0.0,0.0
WV,0.0,0.0,0.0,0.0,0.0
OR,0.0,0.0,0.0,0.0,0.0
WA,0.0,0.0,0.0,0.0,0.0
WY,0.0,0.0,0.0,0.0,0.0
KS,0.0,0.0,0.0,0.0,0.0
KS,0.0,0.0,0.0,0.0,0.0
NH,0.0,0.0,0.0,0.0,0.0
VT,0.0,0.0,0.0,0.0,0.0
DE,24.27,16.76,14.48,42.54,0.0
KS,0.0,0.0,0.0,0.0,0.0
WV,0.0,0.0,0.0,0.0,0.0
DC,0.0,0.0,0.0,0.0,0.0
OR,0.0,0.0,0.0,0.0,0.0
AZ,10.33,0.0,0.0,0.0,0.0
NC,0.0,0.0,0.0,0.0,0.0
ND,0.0,0.0,0.0,0.0,0.0
MN,0.0,0.0,0.0,0.0,0.0
DC,5.05,0.0,0.0,0.0,0.0
IA,0.0,0.0,0.0,0.0,0.0
VA,0.0,0.0,0.0,0.0,0.0
NH,0.0,0.0,0.0,0.0,0.0
MN,0.0,0.0,0.0,0.0,0.0
AR,0.0,0.0,0.0,0.0,0.0
AL,0.0,100.0,0.0,0.0,0.0
ID,0.0,0.0,0.0,0.0,0.0
MT,0.0,0.0,0.0,0.0,0.0
DC,18.79,7.23,0.0,0.0,0.0
ND,0.0,0.0,0.0,0.0,0.0
OR,0.0,0.0,0.0,0.0,0.0
NH,0.0,0.0,0.0,0.0,0.0
NH,0.0,0.0,0.0,0.0,0.0
WV,0.0,0.0,0.0,0.0,0.0
NY,0.0,0.0,0.0,0.0,0.0
OK,0.0,0.0,0.0,0.0,0.0
MO,0.0,0.0,0.0,0.0,0.0
MS,0.0,0.0,0.0,0.0,0.0
VT,0.0,0.0,0.0,0.0,0.0
SD,0.0,0.0,0.0,0.0,0.0
OH,0.0,0.0,0.0,0.0,0.0
AZ,0.0,0.0,0.0,0.0,0.0
GA,0.0,0.0,0.0,0.0,0.0
CT,0.0,0.0,0.0,0.0,0.0
CO,60.48,25.47,1.14,0.0,0.0
MN,0.0,0.0,0.0,0.0,0.0
HI,0.0,0.0,0.0,0.0,0.0
MO,0.0,0.0,0.0,0.0,0.0
MT,0.0,0.0,0.0,0.0,0.0
SC,0.0,0.0,0.0,0.0,0.0
TX,0.0,0.0,0.0,0.0,0.0
CA,22.97,5.67,0.49,0.0,0.0
CO,0.0,12.31,87.69,0.0,0.0
UT,0.0,0.0,0.0,0.0,0.0
IA,0.0,0.0,0.0,0.0,0.0
DE,0.0,0.0,0.0,0.0,0.0
MA,0.0,0.0,0.0,0.0,0.0
FL,0.0,0.0,0.0,0.0,0.0
IN,0.0,0.0,0.0,0.0,0.0
WV,0.0,0.0,0.0,0.0,0.0
KS,0.0,0.0,0.0,0.0,0.0
NC,0.0,0.0,0.0,0.0,0.0
AZ,0.0,0.0,0.0,0.0,0.0
VA,0.0,0.0,0.0,0.0,0.0
CT,2.65,0.0,0.0,0.0,0.0
HI,0.0,0.0,0.0,0.0,0.0
NV,0.0,0.0,0.0,0.0,0.0
ME,0.0,0.0,0.0,0.0,0.0
GA,0.0,0.0,0.0,0.0,0.0
VT,0.0,0.0,0.0,0.0,0.0
WA,0.0,0.0,0.0,0.0,0.0
SC,0.0,0.0,0.0,0.0,0.0
KY,0.0,0.0,0.0,0.0,0.0
AK,3.62,0.0,0.0,0.0,0.0
SC,0.0,0.0,0.0,0.0,0.0
VT,0.0,0.0,0.0,0.0,0.0
ME,0.0,0.0,0.0,0.0,0.0
NC,0.0,0.0,0.0,0.0,0.0
MT,0.0,0.0,0.0,0.0,0.0
SC,0.0,0.0,0.0,0.0,0.0
TX,0.0,0.0,0.0,0.0,0.0
NH,0.0,0.0,0.0,0.0,0.0
OR,0.0,0.0,0.0,0.0,0.0
WI,0.0,0.0,0.0,0.0,0.0
AR,23.45,30.68,9.64,10.01,0.0
OR,0.0,0.0,0.0,0.0,0.0
OR,0.0,0.0,0.0,0.0,0.0
AK,3.8,0.0,0.0,0.0,0.0
RI,0.0,0.0,0.0,0.0,0.0
MT,0.0,0.0,0.0,0.0,0.0
PR,0.0,0.0,0.0,0.0,0.0
MN,0.0,0.0,0.0,0.0,0.0
NC,0.0,0.0,0.0,0.0,0.0
MT,0.0,0.0,0.0,0.0,0.0
LA,0.0,0.0,0.0,0.0,0.0
CO,3.02,28.73,19.88,36.19,12.18
AL,13.55,29.56,32.06,8.39,0.0
IL,0.0,0.0,0.0,0.0,0.0
KS,0.0,0.0,0.0,0.0,0.0
RI,0.0,0.0,0.0,0.0,0.0
AK,51.03,1.8,0.0,0.0,0.0
MD,0.0,0.0,0.0,0.0,0.0
TX,0.0,0.0,0.0,0.0,0.0
NE,0.0,0.0,0.0,0.0,0.0
HI,0.0,0.0,0.0,0.0,0.0
ID,0.0,0.0,0.0,0.0,0.0
NV,0.0,0.0,0.0,0.0,0.0
SD,0.0,0.0,0.0,0.0,0.0
PR,0.0,0.0,0.0,0.0,0.0
WI,0.0,0.0,0.0,0.0,0.0
MO,0.0,0.0,0.0,0.0,0.0
TN,0.0,0.0,0.0,0.0,0.0
KS,0.0,0.0,0.0,0.0,0.0
NH,0.0,0.0,0.0,0.0,0.0
PR,0.0,0.0,0.0,0.0,0.0
KS,0.0,0.0,0.0,0.0,0.0
RI,0.0,0.0,0.0,0.0,0.0
AK,0.0,0.0,41.42,45.08,13.5
WI,0.0,0.0,0.0,0.0,0.0
MA,0.0,0.0,0.0,0.0,0.0
CT,7.18,29.39,18.8,29.96,2.11
NC,0.0,0.0,0.0,0.0,0.0
MD,0.0,0.0,0.0,0.0,0.0
CT,41.93,3.76,0.0,0.0,0.0
TN,0.0,0.0,0.0,0.0,0.0
OK,0.0,0.0,0.0,0.0,0.0
NV,0.0,0.0,0.0,0.0,0.0
WY,0.0,0.0,0.0,0.0,0.0
WI,0.0,0.0,0.0,0.0,0.0
KY,0.0,0.0,0.0,0.0,0.0
AK,24.95,35.94,10.98,5.41,0.0
KY,0.0,0.0,0.0,0.0,0.0
VA,0.0,0.0,0.0,0.0,0.0
OK,0.0,0.0,0.0,0.0,0.0
OH,0.0,0.0,0.0,0.0,0.0
KS,0.0,0.0,0.0,0.0,0.0
TN,0.0,0.0,0.0,0.0,0.0
TX,0.0,0.0,0.0,0.0,0.0
PA,0.0,0.0,0.0,0.0,0.0
NH,0.0,0.0,0.0,0.0,0.0
ID,0.0,0.0,0.0,0.0,0.0
NM,0.0,0.0,0.0,0.0,0.0
TN,0.0,0.0,0.0,0.0,0.0
AK,12.41,20.91,27.28,37.11,2.29
ND,0.0,0.0,0.0,0.0,0.0
KY,0.0,0.0,0.0,0.0,0.0
AZ,0.0,0.0,0.0,0.0,0.0
DE,18.11,30.01,36.47,0.0,0.0
WI,0.0,0.0,0.0,0.0,0.0
NJ,0.0,0.0,0.0,0.0,0.0
ID,0.0,0.0,0.0,0.0,0.0
CA,23.18,33.38,24.1,0.0,0.0
NM,0.0,0.0,0.0,0.0,0.0
MT,0.0,0.0,0.0,0.0,0.0
MN,0.0,0.0,0.0,0.0,0.0
NV,0.0,0.0,0.0,0.0,0.0
CT,28.51,38.43,0.0,0.0,0.0
WV,0.0,0.0,0.0,0.0,0.0
NE,0.0,0.0,0.0,0.0,0.0
VA,0.0,0.0,0.0,0.0,0.0
WY,0.0,0.0,0.0,0.0,0.0
NH,0.0,0.0,0.0,0.0,0.0
MT,0.0,0.0,0.0,0.0,0.0
KY,0.0,0.0,0.0,0.0,0.0
IL,0.0,0.0,0.0,0.0,0.0
WA,0.0,0.0,0.0,0.0,0.0
NJ,0.0,0.0,0.0,0.0,0.0
HI,0.0,0.0,0.0,0.0,0.0
MS,0.0,0.0,0.0,0.0,0.0
MN,0.0,0.0,0.0,0.0,0.0
UT,0.0,0.0,0.0,0.0,0.0
NJ,0.0,0.0,0.0,0.0,0.0
NH,0.0,0.0,0.0,0.0,0.0
DE,24.28,16.76,14.48,42.54,0.0
OK,0.0,0.0,0.0,0.0,0.0
LA,0.0,0.0,0.0,0.0,0.0
UT,0.0,0.0,0.0,0.0,0.0
KY,0.0,0.0,0.0,0.0,0.0
OH,0.0,0.0,0.0,0.0,0.0
IA,0.0,0.0,0.0,0.0,0.0
KY,0.0,0.0,0.0,0.0,0.0
DC,14.18,7.84,0.0,0.0,0.0
PA,0.0,0.0,0.0,0.0,0.0
NE,0.0,0.0,0.0,0.0,0.0
MT,0.0,0.0,0.0,0.0,0.0
NM,0.0,0.0,0.0,0.0,0.0
MD,0.0,0.0,0.0,0.0,0.0
WA,0.0,0.0,0.0,0.0,0.0
ID,0.0,0.0,0.0,0.0,0.0
OK,0.0,0.0,0.0,0.0,0.0
CA,0.0,14.43,37.59,35.45,12.53
TX,0.0,0.0,0.0,0.0,0.0
KY,0.0,0.0,0.0,0.0,0.0
LA,0.0,0.0,0.0,0.0,0.0
VT,0.0,0.0,0.0,0.0,0.0
NV,0.0,0.0,0.0,0.0,0.0
MD,0.0,0.0,0.0,0.0,0.0
TX,0.0,0.0,0.0,0.0,0.0
HI,0.0,0.0,0.0,0.0,0.0
SD,0.0,0.0,0.0,0.0,0.0
KY,0.0,0.0,0.0,0.0,0.0
AZ,0.0,0.0,0.0,0.0,0.0
NH,0.0,0.0,0.0,0.0,0.0
KY,0.0,0.0,0.0,0.0,0.0
WV,0.0,0.0,0.0,0.0,0.0
ND,0.0,0.0,0.0,0.0,0.0
IA,0.0,0.0,0.0,0.0,0.0
AK,0.0,11.28,55.53,29.08,4.11
DC,17.4,29.5,9.29,0.0,0.0
KS,0.0,0.0,0.0,0.0,0.0
WI,0.0,0.0,0.0,0.0,0.0
DC,0.0,0.0,0.0,0.0,0.0
FL,0.0,0.0,0.0,0.0,0.0
PR,0.0,0.0,0.0,0.0,0.0
ND,0.0,0.0,0.0,0.0,0.0
ME,0.0,0.0,0.0,0.0,0.0
VT,0.0,0.0,0.0,0.0,0.0
DE,2.91,0.0,0.0,0.0,0.0
ME,0.0,0.0,0.0,0.0,0.0
AK,0.0,6.27,17.56,48.57,27.6
HI,0.0,0.0,0.0,0.0,0.0
NJ,0.0,0.0,0.0,0.0,0.0
SC,0.0,0.0,0.0,0.0,0.0
OH,0.0,0.0,0.0,0.0,0.0
NY,0.0,0.0,0.0,0.0,0.0
IL,0.0,0.0,0.0,0.0,0.0
DE,0.0,0.0,0.0,0.0,0.0
IA,0.0,0.0,0.0,0.0,0.0
MT,0.0,0.0,0.0,0.0,0.0
VA,0.0,0.0,0.0,0.0,0.0
SC,0.0,0.0,0.0,0.0,0.0
NJ,0.0,0.0,0.0,0.0,0.0
WA,0.0,0.0,0.0,0.0,0.0
MD,0.0,0.0,0.0,0.0,0.0
NJ,0.0,0.0,0.0,0.0,0.0
IL,0.0,0.0,0.0,0.0,0.0
WA,0.0,0.0,0.0,0.0,0.0
UT,0.0,0.0,0.0,0.0,0.0
WI,0.0,0.0,0.0,0.0,0.0
IA,0.0,0.0,0.0,0.0,0.0
RI,0.0,0.0,0.0,0.0,0.0
DC,1.48,26.05,40.98,31.49,0.0
NM,0.0,0.0,0.0,0.0,0.0
KS,0.0,0.0,0.0,0.0,0.0
HI,0.0,0.0,0.0,0.0,0.0
WV,0.0,0.0,0.0,0.0,0.0
AL,0.0,0.0,0.0,0.0,0.0
VT,0.0,0.0,0.0,0.0,0.0
CA,0.0,0.0,0.0,0.0,0.0
OK,0.0,0.0,0.0,0.0,0.0
IN,0.0,0.0,0.0,0.0,0.0
IL,0.0,0.0,0.0,0.0,0.0
OH,0.0,0.0,0.0,0.0,0.0
TX,0.0,0.0,0.0,0.0,0.0
NY,0.0,0.0,0.0,0.0,0.0
LA,0.0,0.0,0.0,0.0,0.0
KS,0.0,0.0,0.0,0.0,0.0
DE,0.0,0.0,0.0,0.0,0.0
WI,0.0,0.0,0.0,0.0,0.0
NJ,0.0,0.0,0.0,0.0,0.0
NH,0.0,0.0,0.0,0.0,0.0
FL,0.0,0.0,0.0,0.0,0.0
MD,0.0,0.0,0.0,0.0,0.0
GA,0.0,0.0,0.0,0.0,0.0
UT,0.0,0.0,0.0,0.0,0.0
SD,0.0,0.0,0.0,0.0,0.0
NM,0.0,0.0,0.0,0.0,0.0
IN,0.0,0.0,0.0,0.0,0.0
CA,30.44,42.66,10.94,2.35,0.0
NM,0.0,0.0,0.0,0.0,0.0
KS,0.0,0.0,0.0,0.0,0.0
NM,0.0,0.0,0.0,0.0,0.0
PA,0.0,0.0,0.0,0.0,0.0
ME,0.0,0.0,0.0,0.0,0.0
PA,0.0,0.0,0.0,0.0,0.0
MO,0.0,0.0,0.0,0.0,0.0
ID,0.0,0.0,0.0,0.0,0.0
MA,0.0,0.0,0.0,0.0,0.0
NM,0.0,0.0,0.0,0.0,0.0
AR,60.96,36.48,0.0,0.0,0.0
NY,0.0,0.0,0.0,0.0,0.0
ND,0.0,0.0,0.0,0.0,0.0
WI,0.0,0.0,0.0,0.0,0.0
WI,0.0,0.0,0.0,0.0,0.0
OH,0.0,0.0,0.0,0.0,0.0
NM,0.0,0.0,0.0,0.0,0.0
NE,0.0,0.0,0.0,0.0,0.0
MA,0.0,0.0,0.0,0.0,0.0
CT,0.0,0.0,0.0,0.0,0.0
TX,0.0,0.0,0.0,0.0,0.0
RI,0.0,0.0,0.0,0.0,0.0
AL,17.9,9.05,17.62,21.1,3.15
NH,0.0,0.0,0.0,0.0,0.0
KY,0.0,0.0,0.0,0.0,0.0
MO,0.0,0.0,0.0,0.0,0.0
MI,0.0,0.0,0.0,0.0,0.0
NV,0.0,0.0,0.0,0.0,0.0
ND,0.0,0.0,0.0,0.0,0.0
FL,0.0,0.0,0.0,0.0,0.0
VT,0.0,0.0,0.0,0.0,0.0
WA,0.0,0.0,0.0,0.0,0.0
CT,0.0,0.0,43.98,37.24,18.78
MN,0.0,0.0,0.0,0.0,0.0
OR,0.0,0.0,0.0,0.0,0.0
AK,23.48,0.0,0.0,0.0,0.0
AR,22.39,0.0,0.0,0.0,0.0
NV,0.0,0.0,0.0,0.0,0.0
NV,0.0,0.0,0.0,0.0,0.0
SC,0.0,0.0,0.0,0.0,0.0
PA,0.0,0.0,0.0,0.0,0.0
OH,0.0,0.0,0.0,0.0,0.0
NC,0.0,0.0,0.0,0.0,0.0
NV,0.0,0.0,0.0,0.0,0.0
SD,0.0,0.0,0.0,0.0,0.0
NH,0.0,0.0,0.0,0.0,0.0
PA,0.0,0.0,0.0,0.0,0.0
AZ,10.67,18.41,3.77,0.0,0.0
WA,0.0,0.0,0.0,0.0,0.0
GA,0.0,0.0,0.0,0.0,0.0
CA,17.87,12.91,0.5,0.03,0.0
IA,0.0,0.0,0.0,0.0,0.0
SD,0.0,0.0,0.0,0.0,0.0
TX,0.0,0.0,0.0,0.0,0.0
ID,0.0,0.0,0.0,0.0,0.0
IN,0.0,0.0,0.0,0.0,0.0
MI,0.0,0.0,0.0,0.0,0.0
MA,0.0,0.0,0.0,0.0,0.0
ND,0.0,0.0,0.0,0.0,0.0
PA,0.0,0.0,0.0,0.0,0.0
UT,0.0,0.0,0.0,0.0,0.0
MA,0.0,0.0,0.0,0.0,0.0
WV,0.0,0.0,0.0,0.0,0.0
ND,0.0,0.0,0.0,0.0,0.0
PA,0.0,0.0,0.0,0.0,0.0
UT,0.0,0.0,0.0,0.0,0.0
MT,0.0,0.0,0.0,0.0,0.0
OR,0.0,0.0,0.0,0.0,0.0
AL,0.0,0.0,0.0,0.0,0.0
CO,3.6,7.41,19.38,34.48,35.13
IN,0.0,0.0,0.0,0.0,0.0
WV,0.0,0.0,0.0,0.0,0.0
IN,0.0,0.0,0.0,0.0,0.0
NV,0.0,0.0,0.0,0.0,0.0
IL,0.0,0.0,0.0,0.0,0.0
KS,0.0,0.0,0.0,0.0,0.0
RI,0.0,0.0,0.0,0.0,0.0
ID,0.0,0.0,0.0,0.0,0.0
WV,0.0,0.0,0.0,0.0,0.0
MN,0.0,0.0,0.0,0.0,0.0
FL,0.0,0.0,0.0,0.0,0.0
ID,0.0,0.0,0.0,0.0,0.0
NE,0.0,0.0,0.0,0.0,0.0
AK,7.81,14.63,10.65,0.0,0.0
AK,0.0,0.0,0.0,0.0,0.0
IL,0.0,0.0,0.0,0.0,0.0
MA,0.0,0.0,0.0,0.0,0.0
MN,0.0,0.0,0.0,0.0,0.0
WA,0.0,0.0,0.0,0.0,0.0
UT,0.0,0.0,0.0,0.0,0.0
ID,0.0,0.0,0.0,0.0,0.0
FL,0.0,0.0,0.0,0.0,0.0
VA,0.0,0.0,0.0,0.0,0.0
WV,0.0,0.0,0.0,0.0,0.0
ME,0.0,0.0,0.0,0.0,0.0
WA,0.0,0.0,0.0,0.0,0.0
MS,0.0,0.0,0.0,0.0,0.0
LA,0.0,0.0,0.0,0.0,0.0
RI,0.0,0.0,0.0,0.0,0.0
OK,0.0,0.0,0.0,0.0,0.0
CO,3.78,1.28,0.0,0.0,0.0
TN,0.0,0.0,0.0,0.0,0.0
ND,0.0,0.0,0.0,0.0,0.0
NM,0.0,0.0,0.0,0.0,0.0
DC,13.27,0.0,0.0,0.0,0.0
VT,0.0,0.0,0.0,0.0,0.0
OH,0.0,0.0,0.0,0.0,0.0
IA,0.0,0.0,0.0,0.0,0.0
LA,0.0,0.0,0.0,0.0,0.0
AL,0.0,0.0,0.0,0.0,0.0
ID,0.0,0.0,0.0,0.0,0.0
NJ,0.0,0.0,0.0,0.0,0.0
OH,0.0,0.0,0.0,0.0,0.0
ID,0.0,0.0,0.0,0.0,0.0
DE,0.0,0.0,0.0,0.0,0.0
ME,0.0,0.0,0.0,0.0,0.0
NM,0.0,0.0,0.0,0.0,0.0
NY,0.0,0.0,0.0,0.0,0.0
AR,23.83,0.0,0.0,0.0,0.0
NV,0.0,0.0,0.0,0.0,0.0
HI,0.0,0.0,0.0,0.0,0.0
AZ,33.21,0.0,0.0,0.0,0.0
WV,0.0,0.0,0.0,0.0,0.0
OR,0.0,0.0,0.0,0.0,0.0
WA,0.0,0.0,0.0,0.0,0.0
CO,0.0,0.0,0.0,0.0,0.0
LA,0.0,0.0,0.0,0.0,0.0
DE,29.9,0.0,0.0,0.0,0.0
IL,0.0,0.0,0.0,0.0,0.0
AR,4.14,0.0,0.0,0.0,0.0
AK,0.0,0.0,23.31,51.92,24.77
OR,0.0,0.0,0.0,0.0,0.0
IA,0.0,0.0,0.0,0.0,0.0
NM,0.0,0.0,0.0,0.0,0.0
GA,0.0,0.0,0.0,0.0,0.0
MA,0.0,0.0,0.0,0.0,0.0
SC,0.0,0.0,0.0,0.0,0.0
TX,0.0,0.0,0.0,0.0,0.0
LA,0.0,0.0,0.0,0.0,0.0
OK,0.0,0.0,0.0,0.0,0.0
NV,0.0,0.0,0.0,0.0,0.0
LA,0.0,0.0,0.0,0.0,0.0
WY,0.0,0.0,0.0,0.0,0.0
AK,9.25,34.15,49.89,6.71,0.0
CO,0.0,0.0,0.0,0.0,0.0
KY,0.0,0.0,0.0,0.0,0.0
ME,0.0,0.0,0.0,0.0,0.0
MN,0.0,0.0,0.0,0.0,0.0
NV,0.0,0.0,0.0,0.0,0.0
ME,0.0,0.0,0.0,0.0,0.0
IN,0.0,0.0,0.0,0.0,0.0
ID,0.0,0.0,0.0,0.0,0.0
TN,0.0,0.0,0.0,0.0,0.0
ID,0.0,0.0,0.0,0.0,0.0
KY,0.0,0.0,0.0,0.0,0.0
NC,0.0,0.0,0.0,0.0,0.0
KS,0.0,0.0,0.0,0.0,0.0
NC,0.0,0.0,0.0,0.0,0.0
WV,0.0,0.0,0.0,0.0,0.0
NY,0.0,0.0,0.0,0.0,0.0
ND,0.0,0.0,0.0,0.0,0.0
WI,0.0,0.0,0.0,0.0,0.0
MI,0.0,0.0,0.0,0.0,0.0
ID,0.0,0.0,0.0,0.0,0.0
WV,0.0,0.0,0.0,0.0,0.0
SC,0.0,0.0,0.0,0.0,0.0
WA,0.0,0.0,0.0,0.0,0.0
PA,0.0,0.0,0.0,0.0,0.0
ND,0.0,0.0,0.0,0.0,0.0
UT,0.0,0.0,0.0,0.0,0.0
LA,0.0,0.0,0.0,0.0,0.0
WY,0.0,0.0,0.0,0.0,0.0
HI,0.0,0.0,0.0,0.0,0.0
NE,0.0,0.0,0.0,0.0,0.0
MA,0.0,0.0,0.0,0.0,0.0
CO,17.19,74.08,8.73,0.0,0.0
